region	chr	midPos	Nsites
(10,27)(27013,27296)(10000,60000)	NODE_305_length_38567_cov_3.574114	35000	19	0.078590
(25,37)(13780,20107)(10000,60000)	NODE_3062_length_20361_cov_3.324203	35000	14	0.045152
(4,13)(12461,12507)(10000,60000)	NODE_3069_length_20346_cov_3.512026	35000	11	0.018930
(1,6)(12238,12561)(10000,60000)	NODE_3070_length_20346_cov_3.502346	35000	7	0.023327
(6,14)(12287,20338)(10000,60000)	NODE_3071_length_20345_cov_3.567668	35000	10	0.020035
(47,53)(14476,14556)(10000,60000)	NODE_3074_length_20340_cov_3.533076	35000	8	0.023475
(1,2)(21489,21506)(10000,60000)	NODE_307_length_38514_cov_3.740492	35000	3	0.127005
(100,232)(15024,17021)(10000,60000)	NODE_3083_length_20326_cov_5.305186	35000	134	0.052976
(9,9)(19977,19977)(10000,60000)	NODE_3095_length_20306_cov_3.354085	35000	2	-0.004025
(1,135)(11453,20217)(10000,60000)	NODE_3098_length_20294_cov_3.157267	35000	136	0.043691
(50,146)(26838,38478)(10000,60000)	NODE_309_length_38491_cov_3.634924	35000	98	0.046258
(2,2)(19950,19950)(10000,60000)	NODE_3100_length_20292_cov_3.393255	35000	2	-0.008358
(2,6)(13140,16206)(10000,60000)	NODE_3104_length_20282_cov_3.412674	35000	6	0.093473
(22,23)(13845,13851)(10000,60000)	NODE_3105_length_20280_cov_3.288985	35000	3	0.013205
(1,17)(20001,20049)(20000,70000)	NODE_3109_length_20277_cov_3.196303	45000	18	0.047001
(2,12)(37627,38008)(30000,80000)	NODE_310_length_38421_cov_4.250431	55000	12	0.056530
(21,26)(11270,11328)(10000,60000)	NODE_3111_length_20270_cov_3.377968	35000	7	0.001504
(170,241)(11152,19077)(10000,60000)	NODE_3112_length_20268_cov_4.920968	35000	73	0.071636
(88,133)(11091,19429)(10000,60000)	NODE_3119_length_20259_cov_9.200298	35000	47	0.061939
(22,23)(16251,16281)(10000,60000)	NODE_3121_length_20259_cov_3.082639	35000	3	0.058764
(31,51)(13581,20119)(10000,60000)	NODE_3122_length_20257_cov_3.013940	35000	22	0.051760
(3,4)(19531,19534)(10000,60000)	NODE_3125_length_20246_cov_3.800020	35000	3	0.127868
(36,62)(19034,20095)(10000,60000)	NODE_3145_length_20212_cov_3.401531	35000	28	0.080148
(2,6)(16988,20094)(10000,60000)	NODE_3148_length_20210_cov_3.790612	35000	6	0.066161
(61,91)(13117,13420)(10000,60000)	NODE_3152_length_20204_cov_3.620443	35000	32	0.076396
(1,1)(11695,11695)(10000,60000)	NODE_3155_length_20203_cov_3.197622	35000	2	0.018788
(23,61)(10707,17481)(10000,60000)	NODE_3157_length_20201_cov_3.381106	35000	40	0.033864
(3,147)(32840,38236)(10000,60000)	NODE_315_length_38335_cov_3.763547	35000	146	0.056690
(3,11)(14573,19796)(10000,60000)	NODE_3170_length_20171_cov_3.170237	35000	10	0.108741
(4,6)(10226,11420)(10000,60000)	NODE_3173_length_20164_cov_3.711288	35000	4	0.055513
(1,23)(10970,20014)(10000,60000)	NODE_3179_length_20145_cov_2.935000	35000	24	0.023300
(16,107)(10001,29276)(10000,60000)	NODE_317_length_38305_cov_3.427446	35000	93	0.026657
(19,21)(19555,19563)(10000,60000)	NODE_3181_length_20141_cov_3.391727	35000	4	-0.004259
(9,10)(19466,19469)(10000,60000)	NODE_3186_length_20131_cov_3.518071	35000	3	0.076480
(2,10)(12966,13037)(10000,60000)	NODE_3196_length_20112_cov_3.668366	35000	10	0.048521
(13,14)(12774,12783)(10000,60000)	NODE_3197_length_20103_cov_5.232154	35000	3	0.073120
(20,27)(33002,37864)(10000,60000)	NODE_319_length_38222_cov_3.113370	35000	9	0.041869
(1,44)(43509,50905)(40000,90000)	NODE_31_length_59470_cov_3.678884	65000	45	0.032656
(4,7)(13563,13568)(10000,60000)	NODE_3200_length_20100_cov_3.612119	35000	5	0.074858
(3,25)(19382,19907)(10000,60000)	NODE_3201_length_20098_cov_3.590230	35000	24	0.124078
(17,21)(10297,20066)(10000,60000)	NODE_3205_length_20090_cov_3.450003	35000	6	0.022198
(4,81)(17606,19434)(10000,60000)	NODE_3206_length_20089_cov_4.768084	35000	79	0.050290
(4,10)(10771,10802)(10000,60000)	NODE_3208_length_20088_cov_3.543649	35000	8	0.020189
(9,31)(25127,25328)(20000,70000)	NODE_320_length_38202_cov_3.878015	45000	24	0.064474
(1,29)(19207,19348)(10000,60000)	NODE_3212_length_20085_cov_3.417692	35000	30	0.044814
(16,16)(36678,36678)(10000,60000)	NODE_321_length_38109_cov_3.548014	35000	2	0.068310
(2,8)(10361,19924)(10000,60000)	NODE_3224_length_20059_cov_2.904810	35000	8	0.063965
(51,51)(11250,11250)(10000,60000)	NODE_3229_length_20043_cov_3.612365	35000	2	0.052525
(8,15)(10741,18741)(10000,60000)	NODE_3239_length_20020_cov_3.262537	35000	9	0.223427
(4,5)(18178,18179)(10000,60000)	NODE_3242_length_20014_cov_3.162591	35000	3	0.087456
(10,30)(18602,18971)(10000,60000)	NODE_3248_length_20002_cov_3.723358	35000	22	0.104532
(20,31)(28691,37937)(10000,60000)	NODE_326_length_37963_cov_3.443905	35000	13	0.081482
(2,21)(30308,36324)(20000,70000)	NODE_327_length_37950_cov_3.605374	45000	21	0.044015
(1,2)(18490,18496)(10000,60000)	NODE_329_length_37930_cov_3.397082	35000	3	0.019345
(2,10)(54492,54520)(10000,60000)	NODE_32_length_59289_cov_3.442845	35000	10	0.049969
(11,35)(34148,35374)(30000,80000)	NODE_330_length_37925_cov_3.476048	55000	26	0.034332
(8,15)(11182,37640)(10000,60000)	NODE_331_length_37867_cov_3.729295	35000	9	0.062441
(49,78)(29280,34707)(20000,70000)	NODE_333_length_37779_cov_3.312792	45000	31	0.040294
(1,5)(26325,26361)(20000,70000)	NODE_336_length_37673_cov_3.431761	45000	6	0.076955
(17,23)(21132,21219)(20000,70000)	NODE_339_length_37626_cov_3.445359	45000	8	0.067999
(28,91)(11787,39029)(10000,60000)	NODE_33_length_58250_cov_3.576826	35000	65	0.048375
(2,132)(32792,37247)(30000,80000)	NODE_342_length_37512_cov_4.667869	55000	132	0.036377
(50,66)(16989,24761)(10000,60000)	NODE_346_length_37457_cov_3.716955	35000	18	0.014022
(38,88)(27181,31529)(20000,70000)	NODE_347_length_37442_cov_3.486303	45000	52	0.057209
(5,6)(41539,41545)(20000,70000)	NODE_34_length_58130_cov_3.719667	45000	3	0.024309
(18,19)(18922,20027)(10000,60000)	NODE_351_length_37384_cov_3.658361	35000	3	0.159788
(2,2)(10816,10816)(10000,60000)	NODE_358_length_37236_cov_3.654496	35000	2	0.025267
(2,20)(12605,12951)(10000,60000)	NODE_359_length_37217_cov_3.567972	35000	20	0.023700
(2,29)(10097,54124)(10000,60000)	NODE_35_length_57784_cov_3.561099	35000	29	0.091589
(3,6)(34991,35024)(10000,60000)	NODE_362_length_37133_cov_3.294432	35000	5	0.061112
(43,137)(10504,35733)(10000,60000)	NODE_363_length_37030_cov_3.157456	35000	96	0.049746
(15,74)(10812,27190)(10000,60000)	NODE_364_length_37019_cov_3.835536	35000	61	0.040584
(1,21)(28381,34435)(10000,60000)	NODE_368_length_36820_cov_3.859944	35000	22	0.085014
(9,40)(11382,36536)(10000,60000)	NODE_372_length_36771_cov_3.200098	35000	33	0.072185
(1,11)(33248,36714)(20000,70000)	NODE_376_length_36727_cov_3.316780	45000	12	0.051610
(1,19)(36455,36608)(10000,60000)	NODE_379_length_36662_cov_3.885130	35000	20	0.080874
(1,10)(10257,35945)(10000,60000)	NODE_37_length_57386_cov_3.806239	35000	11	0.027753
(5,9)(20433,20495)(10000,60000)	NODE_380_length_36507_cov_3.656367	35000	6	0.060939
(48,137)(20027,20723)(20000,70000)	NODE_382_length_36485_cov_4.389216	45000	91	0.064941
(2,28)(10021,28925)(10000,60000)	NODE_383_length_36481_cov_3.434830	35000	28	0.029178
(4,11)(11963,27900)(10000,60000)	NODE_385_length_36472_cov_3.453771	35000	9	0.083830
(3,72)(14714,29293)(10000,60000)	NODE_388_length_36360_cov_3.854444	35000	71	0.032822
(11,31)(10507,24185)(10000,60000)	NODE_389_length_36354_cov_3.671052	35000	22	0.048151
(1,2)(43139,53030)(10000,60000)	NODE_38_length_57309_cov_3.381769	35000	3	0.001647
(12,15)(14686,14699)(10000,60000)	NODE_392_length_36220_cov_3.148003	35000	5	0.104289
(44,44)(34234,34234)(30000,80000)	NODE_393_length_36113_cov_3.457655	55000	2	0.053054
(2,5)(12735,12746)(10000,60000)	NODE_397_length_36060_cov_3.947082	35000	5	0.081535
(4,11)(30172,30208)(30000,80000)	NODE_399_length_36055_cov_3.599511	55000	9	0.023218
(1,4)(71042,82884)(60000,110000)	NODE_3_length_85606_cov_3.777808	85000	5	0.087243
(1,1)(35169,35169)(20000,70000)	NODE_405_length_35962_cov_3.781390	45000	2	0.066387
(8,11)(11664,11675)(10000,60000)	NODE_406_length_35951_cov_3.624707	35000	5	0.074822
(11,225)(37735,57010)(10000,60000)	NODE_40_length_57036_cov_4.017054	35000	216	0.046119
(13,27)(35400,35825)(20000,70000)	NODE_411_length_35877_cov_3.370507	45000	16	0.022636
(10,11)(27038,27042)(20000,70000)	NODE_413_length_35866_cov_4.004893	45000	3	0.007868
(4,4)(33145,33145)(10000,60000)	NODE_414_length_35866_cov_3.536612	35000	2	0.038404
(44,57)(30393,35600)(30000,80000)	NODE_416_length_35835_cov_3.730748	55000	15	0.019601
(1,1)(56596,56596)(10000,60000)	NODE_41_length_56896_cov_3.794549	35000	2	0.098105
(36,69)(16324,16871)(10000,60000)	NODE_421_length_35708_cov_4.088377	35000	35	0.027710
(10,42)(20029,31543)(20000,70000)	NODE_425_length_35607_cov_3.728456	45000	34	0.078746
(22,23)(21634,35442)(20000,70000)	NODE_429_length_35545_cov_3.252892	45000	3	0.025441
(6,6)(34849,34849)(10000,60000)	NODE_42_length_56745_cov_3.704728	35000	2	0.026346
(4,15)(18930,35387)(10000,60000)	NODE_433_length_35421_cov_3.462148	35000	13	0.059364
(1,1)(22547,22547)(10000,60000)	NODE_438_length_35303_cov_3.798404	35000	2	-0.006670
(2,15)(13029,13167)(10000,60000)	NODE_439_length_35275_cov_3.371276	35000	15	0.030534
(1,1)(46080,46080)(10000,60000)	NODE_43_length_56649_cov_3.890769	35000	2	0.004748
(9,12)(24185,33543)(10000,60000)	NODE_442_length_35214_cov_3.106849	35000	5	0.071320
(3,4)(31784,31788)(30000,80000)	NODE_450_length_35101_cov_3.452003	55000	3	0.058120
(1,3)(30786,30789)(30000,80000)	NODE_452_length_35078_cov_3.830698	55000	4	0.010780
(1,1)(24860,24860)(20000,70000)	NODE_459_length_34887_cov_3.462343	45000	2	0.019084
(1,97)(51841,54328)(40000,90000)	NODE_45_length_55545_cov_3.661472	65000	98	0.027677
(4,15)(21690,34741)(10000,60000)	NODE_460_length_34862_cov_3.908322	35000	13	0.038482
(3,6)(10058,10068)(10000,60000)	NODE_462_length_34803_cov_3.627478	35000	5	0.037693
(84,102)(34624,34668)(30000,80000)	NODE_463_length_34791_cov_3.784244	55000	20	0.076074
(13,53)(13167,13410)(10000,60000)	NODE_464_length_34791_cov_3.557045	35000	42	0.051154
(3,16)(14949,18122)(10000,60000)	NODE_467_length_34734_cov_3.838516	35000	15	0.092317
(20,49)(28879,28943)(10000,60000)	NODE_469_length_34656_cov_3.463698	35000	31	0.042282
(1,43)(22262,34608)(10000,60000)	NODE_471_length_34642_cov_3.458877	35000	44	0.026960
(19,22)(10417,27011)(10000,60000)	NODE_472_length_34624_cov_3.066474	35000	5	0.037343
(1,59)(12766,12906)(10000,60000)	NODE_474_length_34578_cov_3.635227	35000	60	0.053668
(2,36)(16848,21737)(10000,60000)	NODE_475_length_34571_cov_3.439690	35000	36	0.046599
(6,23)(44019,48743)(30000,80000)	NODE_47_length_54946_cov_3.470782	55000	19	0.034901
(62,80)(20120,27542)(20000,70000)	NODE_483_length_34449_cov_3.647656	45000	20	0.014087
(9,10)(52516,52517)(20000,70000)	NODE_48_length_54887_cov_3.532872	45000	3	-0.001015
(35,40)(16148,16208)(10000,60000)	NODE_490_length_34349_cov_3.177226	35000	7	-0.000791
(6,45)(33580,34339)(10000,60000)	NODE_491_length_34348_cov_4.661129	35000	41	0.050696
(21,36)(32482,32834)(30000,80000)	NODE_492_length_34336_cov_3.404212	55000	17	0.031664
(15,53)(20363,25769)(10000,60000)	NODE_493_length_34316_cov_3.769413	35000	40	0.050262
(2,17)(16137,16405)(10000,60000)	NODE_494_length_34304_cov_3.042567	35000	17	0.080669
(19,83)(15251,15830)(10000,60000)	NODE_496_length_34237_cov_4.007060	35000	66	0.035069
(1,2)(10221,10224)(10000,60000)	NODE_498_length_34210_cov_3.821524	35000	3	0.021152
(25,30)(44008,46282)(30000,80000)	NODE_49_length_54828_cov_3.684738	55000	7	0.009796
(5,9)(45014,45031)(40000,90000)	NODE_4_length_83149_cov_3.998880	65000	6	-0.000299
(5,39)(21352,34137)(20000,70000)	NODE_500_length_34196_cov_3.699651	45000	36	0.029137
(4,4)(24079,24079)(10000,60000)	NODE_505_length_34119_cov_3.405556	35000	2	0.014365
(1,2)(25298,25299)(20000,70000)	NODE_507_length_34069_cov_3.456344	45000	3	0.042403
(6,9)(13449,30345)(10000,60000)	NODE_508_length_34067_cov_3.499028	35000	5	0.022003
(46,58)(20985,21035)(20000,70000)	NODE_513_length_34018_cov_3.234559	45000	14	0.043685
(39,138)(13098,13925)(10000,60000)	NODE_515_length_33981_cov_7.377575	35000	101	0.028772
(8,9)(29770,29773)(10000,60000)	NODE_518_length_33956_cov_4.356677	35000	3	0.033130
(6,194)(10223,32443)(10000,60000)	NODE_520_length_33930_cov_3.127930	35000	190	0.055552
(1,2)(30132,30144)(30000,80000)	NODE_523_length_33904_cov_3.790445	55000	3	0.083955
(19,30)(22518,24077)(10000,60000)	NODE_524_length_33900_cov_3.610455	35000	13	0.069959
(1,3)(13656,28375)(10000,60000)	NODE_528_length_33795_cov_3.887791	35000	4	0.133667
(2,38)(33270,33440)(10000,60000)	NODE_530_length_33781_cov_3.613711	35000	38	0.036589
(18,261)(20022,31215)(10000,60000)	NODE_531_length_33769_cov_8.151262	35000	245	0.036707
(2,4)(21899,32621)(10000,60000)	NODE_532_length_33758_cov_3.531388	35000	4	0.031582
(5,23)(27161,29903)(20000,70000)	NODE_538_length_33670_cov_3.557922	45000	20	0.083771
(18,25)(33531,33557)(10000,60000)	NODE_540_length_33654_cov_3.778125	35000	9	0.035447
(1,20)(31590,32109)(30000,80000)	NODE_543_length_33611_cov_3.243674	55000	21	0.069535
(4,4)(33599,33599)(30000,80000)	NODE_544_length_33607_cov_3.709114	55000	2	-0.012644
(1,17)(16245,29646)(10000,60000)	NODE_545_length_33591_cov_3.638361	35000	18	0.060914
(79,99)(21325,31968)(10000,60000)	NODE_546_length_33555_cov_3.374402	35000	22	0.015907
(1,86)(26598,30352)(10000,60000)	NODE_54_length_53363_cov_3.365613	35000	87	0.056121
(1,4)(11794,21981)(10000,60000)	NODE_551_length_33516_cov_3.487716	35000	5	0.075395
(2,3)(23638,32450)(20000,70000)	NODE_552_length_33506_cov_3.392343	45000	3	0.015844
(3,4)(32247,32252)(10000,60000)	NODE_553_length_33496_cov_3.646256	35000	3	-0.007097
(64,65)(13758,13759)(10000,60000)	NODE_554_length_33485_cov_3.282394	35000	3	0.095348
(17,18)(30922,30942)(30000,80000)	NODE_555_length_33480_cov_3.831940	55000	3	0.029608
(3,37)(17481,19432)(10000,60000)	NODE_557_length_33460_cov_3.000779	35000	36	0.026164
(2,40)(14044,15042)(10000,60000)	NODE_560_length_33381_cov_3.451896	35000	40	0.049800
(1,29)(33043,33318)(10000,60000)	NODE_563_length_33326_cov_3.683149	35000	30	0.050125
(1,7)(23572,27930)(20000,70000)	NODE_568_length_33274_cov_4.430023	45000	8	0.054413
(3,7)(45909,52242)(20000,70000)	NODE_56_length_53083_cov_3.770478	45000	6	-0.003307
(17,43)(26211,26604)(10000,60000)	NODE_572_length_33195_cov_3.445431	35000	28	0.041347
(1,7)(21352,32096)(10000,60000)	NODE_577_length_33142_cov_3.563478	35000	8	0.044704
(66,66)(22122,22122)(20000,70000)	NODE_578_length_33103_cov_3.520543	45000	2	-0.005619
(62,68)(17783,32842)(10000,60000)	NODE_581_length_33053_cov_4.208199	35000	8	0.018933
(23,25)(25069,32852)(10000,60000)	NODE_584_length_32987_cov_3.371199	35000	4	0.011388
(31,87)(30578,30773)(10000,60000)	NODE_589_length_32939_cov_3.744397	35000	58	0.059865
(10,15)(44357,44387)(10000,60000)	NODE_58_length_52638_cov_3.513105	35000	7	0.064037
(7,14)(11922,29871)(10000,60000)	NODE_590_length_32938_cov_3.552849	35000	9	0.107398
(1,46)(15207,28853)(10000,60000)	NODE_598_length_32824_cov_3.489656	35000	47	0.033323
(19,19)(28817,28817)(20000,70000)	NODE_599_length_32824_cov_3.156700	45000	2	0.015792
(43,50)(27740,27893)(10000,60000)	NODE_601_length_32787_cov_3.393570	35000	9	0.098750
(13,22)(27073,32728)(20000,70000)	NODE_602_length_32775_cov_3.512884	45000	11	0.135206
(3,3)(22941,22941)(10000,60000)	NODE_604_length_32750_cov_3.236624	35000	2	0.018037
(1,9)(26642,26676)(10000,60000)	NODE_608_length_32725_cov_3.566971	35000	10	0.009500
(11,15)(27634,29325)(10000,60000)	NODE_611_length_32680_cov_3.705104	35000	6	0.052818
(144,144)(32212,32212)(20000,70000)	NODE_614_length_32600_cov_3.548291	45000	2	-0.013339
(1,29)(23526,32544)(20000,70000)	NODE_617_length_32551_cov_3.209016	45000	30	0.046286
(14,14)(30542,30542)(20000,70000)	NODE_628_length_32319_cov_3.056580	45000	2	0.017187
(1,10)(26830,32089)(20000,70000)	NODE_631_length_32278_cov_3.780323	45000	11	0.069490
(2,2)(31549,31549)(30000,80000)	NODE_634_length_32233_cov_3.560310	55000	2	0.073544
(21,24)(28570,29020)(10000,60000)	NODE_639_length_32203_cov_3.726545	35000	5	0.075241
(94,111)(12997,52001)(10000,60000)	NODE_63_length_52114_cov_3.440431	35000	19	0.022876
(17,17)(29163,29163)(10000,60000)	NODE_641_length_32166_cov_3.438738	35000	2	0.039764
(2,2)(15571,15571)(10000,60000)	NODE_644_length_32161_cov_4.057638	35000	2	0.057956
(25,228)(18333,30129)(10000,60000)	NODE_645_length_32157_cov_3.994884	35000	205	0.053466
(2,95)(22735,30111)(10000,60000)	NODE_646_length_32152_cov_3.525349	35000	95	0.063505
(20,21)(20735,20764)(10000,60000)	NODE_647_length_32144_cov_3.492152	35000	3	0.068417
(1,4)(29878,29935)(20000,70000)	NODE_648_length_32129_cov_3.537652	45000	5	0.021317
(238,253)(13708,18975)(10000,60000)	NODE_649_length_32121_cov_3.644338	35000	17	0.050406
(1,5)(26645,32077)(20000,70000)	NODE_654_length_32101_cov_3.663396	45000	6	0.465193
(33,44)(27809,27840)(20000,70000)	NODE_657_length_32049_cov_3.436213	45000	13	0.070277
(41,44)(17965,17980)(10000,60000)	NODE_659_length_32043_cov_3.497120	35000	5	0.039809
(4,5)(42124,43088)(40000,90000)	NODE_65_length_51730_cov_3.723499	65000	3	0.058800
(43,44)(15016,20228)(10000,60000)	NODE_660_length_32042_cov_3.780547	35000	3	0.037720
(1,2)(31194,31195)(20000,70000)	NODE_666_length_32000_cov_3.409924	45000	3	0.005091
(11,11)(21126,21126)(20000,70000)	NODE_669_length_31966_cov_3.044121	45000	2	0.028791
(50,50)(18176,18176)(10000,60000)	NODE_675_length_31913_cov_3.417741	35000	2	-0.001939
(3,3)(30410,30410)(30000,80000)	NODE_679_length_31882_cov_3.587232	55000	2	-0.010099
(1,4)(23014,37972)(20000,70000)	NODE_67_length_51503_cov_3.535464	45000	5	0.120365
(10,12)(10088,31065)(10000,60000)	NODE_681_length_31873_cov_3.387801	35000	4	0.058375
(3,6)(22655,22670)(10000,60000)	NODE_685_length_31794_cov_4.082190	35000	5	0.006508
(35,41)(11708,24886)(10000,60000)	NODE_686_length_31791_cov_3.241607	35000	8	0.019278
(2,7)(16506,31295)(10000,60000)	NODE_687_length_31787_cov_3.681141	35000	7	0.067301
(2,44)(14156,27233)(10000,60000)	NODE_691_length_31753_cov_3.215297	35000	44	0.043344
(2,4)(18643,18686)(10000,60000)	NODE_692_length_31718_cov_3.562320	35000	4	0.016278
(12,12)(25302,25302)(20000,70000)	NODE_693_length_31706_cov_3.751985	45000	2	-0.001227
(3,49)(26134,27161)(10000,60000)	NODE_694_length_31699_cov_3.412310	35000	48	0.036906
(10,12)(29568,29580)(10000,60000)	NODE_697_length_31660_cov_2.922214	35000	4	0.001436
(2,7)(25707,28529)(10000,60000)	NODE_699_length_31652_cov_3.430767	35000	7	0.090957
(66,109)(14170,20786)(10000,60000)	NODE_700_length_31649_cov_3.286688	35000	45	0.033397
(1,2)(31610,31620)(30000,80000)	NODE_702_length_31638_cov_3.709534	55000	3	0.107749
(33,117)(19370,23200)(10000,60000)	NODE_703_length_31628_cov_3.488566	35000	86	0.046694
(3,6)(24409,31025)(10000,60000)	NODE_704_length_31614_cov_3.843630	35000	5	0.045810
(1,3)(26151,26154)(20000,70000)	NODE_707_length_31583_cov_3.834837	45000	4	0.039984
(12,17)(23063,23173)(20000,70000)	NODE_708_length_31581_cov_3.200591	45000	7	0.003772
(21,21)(31423,31423)(10000,60000)	NODE_709_length_31576_cov_3.176287	35000	2	0.054266
(1,73)(15690,17822)(10000,60000)	NODE_70_length_51005_cov_3.310749	35000	74	0.029372
(2,53)(17328,17584)(10000,60000)	NODE_715_length_31401_cov_3.456329	35000	53	0.027793
(2,31)(14947,26483)(10000,60000)	NODE_717_length_31374_cov_4.180080	35000	31	0.057617
(18,47)(10001,15895)(10000,60000)	NODE_718_length_31368_cov_3.383415	35000	31	0.031790
(5,31)(21833,22258)(20000,70000)	NODE_725_length_31244_cov_3.805266	45000	28	0.060577
(6,7)(23560,23584)(10000,60000)	NODE_72_length_50800_cov_3.774285	35000	3	0.088458
(16,23)(13715,25947)(10000,60000)	NODE_732_length_31173_cov_3.515029	35000	9	0.081714
(4,4)(14365,14365)(10000,60000)	NODE_736_length_31145_cov_3.738034	35000	2	0.014734
(3,7)(15441,15474)(10000,60000)	NODE_737_length_31142_cov_3.263022	35000	6	0.054769
(1,4)(11135,29044)(10000,60000)	NODE_739_length_31132_cov_3.648697	35000	5	0.046257
(13,54)(16810,31085)(10000,60000)	NODE_742_length_31118_cov_3.617783	35000	43	0.054401
(1,26)(10985,24522)(10000,60000)	NODE_746_length_31077_cov_3.856898	35000	27	0.026370
(2,6)(13570,13580)(10000,60000)	NODE_747_length_31074_cov_3.354221	35000	6	0.068736
(2,29)(14352,14598)(10000,60000)	NODE_749_length_31061_cov_3.421904	35000	29	0.021657
(8,12)(30169,30184)(10000,60000)	NODE_74_length_50534_cov_3.637771	35000	6	0.045601
(4,82)(25503,50207)(10000,60000)	NODE_75_length_50493_cov_3.387189	35000	80	0.065400
(11,41)(29300,29559)(10000,60000)	NODE_767_length_30874_cov_3.254297	35000	32	0.040523
(1,1)(23125,23125)(10000,60000)	NODE_768_length_30872_cov_3.378384	35000	2	-0.002090
(1,51)(29115,50483)(20000,70000)	NODE_76_length_50488_cov_4.109468	45000	52	0.052020
(157,158)(26230,26231)(10000,60000)	NODE_771_length_30827_cov_3.232394	35000	3	0.004917
(3,20)(23069,30330)(10000,60000)	NODE_774_length_30803_cov_3.292340	35000	19	0.056831
(5,21)(15879,30356)(10000,60000)	NODE_778_length_30793_cov_3.292207	35000	18	0.076362
(14,69)(27551,27919)(20000,70000)	NODE_779_length_30785_cov_3.246041	45000	57	0.051983
(8,9)(26463,28522)(20000,70000)	NODE_780_length_30774_cov_3.506797	45000	3	0.012646
(12,12)(30523,30523)(30000,80000)	NODE_784_length_30740_cov_4.788714	55000	2	0.023953
(6,25)(11128,22840)(10000,60000)	NODE_785_length_30724_cov_3.653388	35000	21	0.055343
(1,46)(16399,20767)(10000,60000)	NODE_789_length_30692_cov_3.573236	35000	47	0.060030
(2,18)(17209,25561)(10000,60000)	NODE_78_length_50161_cov_3.497703	35000	18	0.056645
(1,2)(38809,38929)(30000,80000)	NODE_79_length_49835_cov_3.292786	55000	3	-0.000302
(3,3)(53052,53052)(10000,60000)	NODE_7_length_74596_cov_3.829966	35000	2	-0.006790
(34,65)(20422,20624)(20000,70000)	NODE_805_length_30539_cov_3.536038	45000	33	0.037272
(17,18)(10957,30451)(10000,60000)	NODE_808_length_30457_cov_3.696818	35000	3	0.027140
(1,48)(20037,20326)(10000,60000)	NODE_809_length_30432_cov_3.868790	35000	49	0.063306
(71,73)(30346,30370)(10000,60000)	NODE_811_length_30383_cov_3.798772	35000	4	0.113118
(3,18)(18702,27434)(10000,60000)	NODE_816_length_30320_cov_3.712319	35000	17	0.086608
(20,86)(19631,26079)(10000,60000)	NODE_819_length_30299_cov_3.458013	35000	68	0.041323
(92,311)(35392,47051)(10000,60000)	NODE_81_length_49658_cov_3.293186	35000	221	0.056318
(31,31)(15277,15277)(10000,60000)	NODE_821_length_30281_cov_3.389371	35000	2	-0.007929
(2,3)(14042,23712)(10000,60000)	NODE_824_length_30266_cov_3.954752	35000	3	0.066232
(2,2)(25857,25857)(20000,70000)	NODE_827_length_30241_cov_3.595813	45000	2	0.073325
(2,5)(28179,28400)(10000,60000)	NODE_829_length_30235_cov_3.298281	35000	5	0.060788
(3,5)(30136,30164)(30000,80000)	NODE_832_length_30204_cov_3.928450	55000	4	0.057531
(17,39)(10718,10805)(10000,60000)	NODE_839_length_30106_cov_3.841370	35000	24	0.016446
(75,83)(29835,29847)(10000,60000)	NODE_840_length_30076_cov_3.370084	35000	10	0.022361
(10,35)(20386,20827)(20000,70000)	NODE_843_length_30041_cov_3.662982	45000	27	0.024514
(4,16)(29237,29318)(20000,70000)	NODE_850_length_29993_cov_3.507794	45000	14	0.038646
(18,23)(20116,20179)(20000,70000)	NODE_851_length_29972_cov_3.586918	45000	7	0.098175
(2,14)(29373,29946)(10000,60000)	NODE_853_length_29952_cov_4.192175	35000	14	0.028931
(11,18)(23166,23183)(10000,60000)	NODE_859_length_29878_cov_3.202223	35000	9	0.067710
(3,17)(28742,28820)(10000,60000)	NODE_861_length_29848_cov_3.239840	35000	16	0.049954
(8,8)(17735,17735)(10000,60000)	NODE_863_length_29820_cov_4.010228	35000	2	-0.008804
(3,49)(13117,26524)(10000,60000)	NODE_869_length_29769_cov_3.797506	35000	48	0.025653
(1,7)(27635,27674)(20000,70000)	NODE_86_length_48908_cov_3.763998	45000	8	0.063411
(4,36)(16021,25360)(10000,60000)	NODE_878_length_29704_cov_6.067556	35000	34	0.061665
(171,174)(41687,41724)(20000,70000)	NODE_87_length_48838_cov_4.635384	45000	5	0.039813
(9,69)(14990,15486)(10000,60000)	NODE_880_length_29690_cov_3.393194	35000	62	0.043961
(15,17)(27076,27099)(10000,60000)	NODE_882_length_29657_cov_3.238954	35000	4	0.011876
(1,2)(24686,24688)(10000,60000)	NODE_889_length_29602_cov_3.434871	35000	3	0.041603
(6,47)(14685,48494)(10000,60000)	NODE_88_length_48717_cov_3.474721	35000	43	0.043035
(7,22)(16229,16269)(10000,60000)	NODE_890_length_29602_cov_3.003864	35000	17	0.044381
(19,32)(25451,25511)(10000,60000)	NODE_903_length_29513_cov_3.644387	35000	15	0.071886
(26,26)(27525,27525)(20000,70000)	NODE_916_length_29424_cov_3.736607	45000	2	0.058063
(25,25)(16539,16539)(10000,60000)	NODE_919_length_29380_cov_3.438134	35000	2	0.003094
(54,60)(47574,47604)(40000,90000)	NODE_91_length_48239_cov_4.131034	65000	8	0.026998
(4,7)(26706,26717)(10000,60000)	NODE_920_length_29378_cov_3.725093	35000	5	0.210807
