region	chr	midPos	Nsites
(9,58)(10965,39624)(10000,60000)	NODE_251_length_39947_cov_3.536915	35000	51	0.158610
(43,50)(11935,21256)(10000,60000)	NODE_2520_length_21815_cov_3.295220	35000	9	0.044504
(10,10)(14238,14238)(10000,60000)	NODE_2521_length_21813_cov_3.286820	35000	2	0.049486
(11,25)(15466,20349)(10000,60000)	NODE_2522_length_21811_cov_3.243920	35000	16	0.143052
(21,37)(10082,20619)(10000,60000)	NODE_2523_length_21810_cov_3.543089	35000	18	0.294603
(6,21)(11086,16891)(10000,60000)	NODE_2524_length_21801_cov_3.530919	35000	17	0.401134
(8,27)(11989,19627)(10000,60000)	NODE_2525_length_21800_cov_3.494678	35000	21	0.304539
(4,19)(14888,20059)(10000,60000)	NODE_2526_length_21798_cov_3.669155	35000	17	0.383857
(229,812)(10018,21790)(10000,60000)	NODE_2527_length_21796_cov_5.725077	35000	585	0.118540
(1,50)(10924,20767)(10000,60000)	NODE_2528_length_21795_cov_3.751337	35000	51	0.123419
(3,24)(10753,20787)(10000,60000)	NODE_2529_length_21792_cov_3.347762	35000	23	0.317696
(5,23)(23311,38062)(10000,60000)	NODE_252_length_39934_cov_3.735735	35000	20	0.069085
(2,10)(16257,19621)(10000,60000)	NODE_2530_length_21790_cov_3.310866	35000	10	0.323938
(59,69)(10768,15929)(10000,60000)	NODE_2531_length_21785_cov_3.119524	35000	12	0.471547
(21,30)(15836,17788)(10000,60000)	NODE_2532_length_21783_cov_3.267340	35000	11	0.455638
(1,6)(21436,21462)(20000,70000)	NODE_2533_length_21782_cov_4.249181	45000	7	0.084289
(35,37)(11204,12864)(10000,60000)	NODE_2534_length_21776_cov_4.427827	35000	4	0.493106
(28,43)(14872,21649)(10000,60000)	NODE_2536_length_21769_cov_3.682787	35000	17	0.209810
(12,35)(14275,18971)(10000,60000)	NODE_2537_length_21762_cov_3.914462	35000	25	0.229829
(9,25)(10839,19047)(10000,60000)	NODE_2538_length_21759_cov_3.764497	35000	18	0.219542
(19,20)(12109,21125)(10000,60000)	NODE_2539_length_21753_cov_3.275931	35000	3	0.093879
(3,172)(22630,39894)(10000,60000)	NODE_253_length_39913_cov_3.491737	35000	171	0.118106
(2,6)(15256,18130)(10000,60000)	NODE_2540_length_21739_cov_3.559843	35000	6	0.285004
(5,24)(10067,20477)(10000,60000)	NODE_2541_length_21735_cov_3.911028	35000	21	0.445617
(169,414)(10900,21435)(10000,60000)	NODE_2542_length_21733_cov_3.803458	35000	247	0.064967
(8,25)(11347,20798)(10000,60000)	NODE_2543_length_21730_cov_3.316352	35000	19	0.104398
(9,10)(13757,13786)(10000,60000)	NODE_2544_length_21729_cov_3.571290	35000	3	0.566355
(52,54)(16753,16808)(10000,60000)	NODE_2545_length_21729_cov_3.510032	35000	4	0.288745
(6,92)(20883,21649)(10000,60000)	NODE_2546_length_21729_cov_3.078410	35000	88	0.076856
(5,74)(11502,21250)(10000,60000)	NODE_2547_length_21728_cov_3.388367	35000	71	0.098359
(26,47)(13858,20256)(10000,60000)	NODE_2548_length_21728_cov_3.074853	35000	23	0.320508
(3,14)(10451,21383)(10000,60000)	NODE_2549_length_21727_cov_3.567089	35000	13	0.164411
(182,242)(21252,39712)(10000,60000)	NODE_254_length_39835_cov_3.546406	35000	62	0.049323
(9,46)(13292,21670)(10000,60000)	NODE_2550_length_21725_cov_3.820864	35000	39	0.421511
(35,38)(10912,18683)(10000,60000)	NODE_2551_length_21725_cov_3.343707	35000	5	0.079474
(83,208)(10124,21720)(10000,60000)	NODE_2552_length_21725_cov_2.920050	35000	127	0.064666
(3,11)(10137,19987)(10000,60000)	NODE_2553_length_21723_cov_3.777423	35000	10	0.148200
(243,246)(13272,18490)(10000,60000)	NODE_2554_length_21719_cov_3.602081	35000	5	0.069252
(5,9)(12026,15247)(10000,60000)	NODE_2555_length_21718_cov_3.437162	35000	6	0.146586
(5,46)(11155,18358)(10000,60000)	NODE_2556_length_21715_cov_3.460677	35000	43	0.061887
(5,35)(11238,21372)(10000,60000)	NODE_2557_length_21714_cov_3.746056	35000	32	0.145257
(190,219)(10003,19905)(10000,60000)	NODE_2558_length_21711_cov_3.569313	35000	31	0.080501
(95,102)(19361,21563)(10000,60000)	NODE_2559_length_21701_cov_3.732293	35000	9	0.097062
(7,26)(22360,39231)(10000,60000)	NODE_255_length_39824_cov_3.674160	35000	21	0.092406
(40,77)(16185,19794)(10000,60000)	NODE_2560_length_21699_cov_3.268241	35000	39	0.099860
(9,15)(12385,19908)(10000,60000)	NODE_2561_length_21695_cov_4.179385	35000	8	0.341538
(5,9)(17334,17410)(10000,60000)	NODE_2562_length_21694_cov_3.681547	35000	6	0.135505
(4,11)(16474,16603)(10000,60000)	NODE_2563_length_21693_cov_2.972122	35000	9	0.247959
(27,44)(11887,21342)(10000,60000)	NODE_2564_length_21692_cov_3.902422	35000	19	0.149259
(2,11)(14030,20651)(10000,60000)	NODE_2565_length_21691_cov_3.158624	35000	11	0.114006
(7,25)(15727,21120)(10000,60000)	NODE_2566_length_21690_cov_3.356584	35000	20	0.181253
(3,43)(10977,18411)(10000,60000)	NODE_2567_length_21689_cov_3.693886	35000	42	0.069447
(10,41)(10725,21350)(10000,60000)	NODE_2568_length_21689_cov_3.330153	35000	33	0.178642
(64,66)(16156,16201)(10000,60000)	NODE_2569_length_21684_cov_3.851888	35000	4	0.190483
(28,102)(10074,32955)(10000,60000)	NODE_256_length_39785_cov_3.310009	35000	76	0.052471
(3,12)(12895,21617)(10000,60000)	NODE_2570_length_21684_cov_3.428863	35000	11	0.160264
(5,19)(16345,20944)(10000,60000)	NODE_2571_length_21684_cov_3.319435	35000	16	0.130599
(40,229)(11051,21305)(10000,60000)	NODE_2572_length_21680_cov_3.501043	35000	191	0.053732
(7,13)(10566,19497)(10000,60000)	NODE_2573_length_21677_cov_3.870655	35000	8	0.169183
(20,28)(21310,21409)(10000,60000)	NODE_2574_length_21676_cov_3.360847	35000	10	0.156219
(10,15)(12448,12498)(10000,60000)	NODE_2575_length_21675_cov_3.076613	35000	7	0.058977
(5,169)(14154,15001)(10000,60000)	NODE_2576_length_21669_cov_3.730505	35000	166	0.038784
(6,13)(15191,16619)(10000,60000)	NODE_2577_length_21669_cov_3.722995	35000	9	0.110407
(63,124)(11256,19234)(10000,60000)	NODE_2578_length_21669_cov_3.551089	35000	63	0.138855
(716,721)(17252,19801)(10000,60000)	NODE_2579_length_21661_cov_6.821260	35000	7	0.456537
(5,508)(10811,39728)(10000,60000)	NODE_257_length_39774_cov_3.819660	35000	505	0.095795
(6,31)(17279,21460)(10000,60000)	NODE_2580_length_21659_cov_3.510946	35000	27	0.095137
(5,6)(17823,17827)(10000,60000)	NODE_2582_length_21653_cov_3.536559	35000	3	0.045617
(53,75)(10242,21375)(10000,60000)	NODE_2583_length_21641_cov_3.773559	35000	24	0.292948
(11,12)(10962,11010)(10000,60000)	NODE_2584_length_21640_cov_3.755211	35000	3	0.572052
(5,6)(11988,17688)(10000,60000)	NODE_2585_length_21633_cov_3.605322	35000	3	0.130074
(50,55)(10526,18090)(10000,60000)	NODE_2586_length_21630_cov_3.383447	35000	7	0.504711
(296,365)(12211,16275)(10000,60000)	NODE_2587_length_21629_cov_3.080260	35000	71	0.056057
(6,26)(11445,21373)(10000,60000)	NODE_2589_length_21623_cov_3.294416	35000	22	0.201382
(1,21)(15640,39258)(10000,60000)	NODE_258_length_39770_cov_3.571198	35000	22	0.240385
(7,79)(13592,19452)(10000,60000)	NODE_2591_length_21616_cov_3.732769	35000	74	0.062273
(9,33)(10357,20857)(10000,60000)	NODE_2592_length_21616_cov_3.043408	35000	26	0.245118
(13,19)(10314,10606)(10000,60000)	NODE_2593_length_21614_cov_3.318057	35000	8	0.087771
(2,3)(20027,20049)(10000,60000)	NODE_2594_length_21612_cov_3.311161	35000	3	0.025791
(64,72)(10023,21276)(10000,60000)	NODE_2595_length_21612_cov_3.311068	35000	10	0.170080
(3,15)(10915,18831)(10000,60000)	NODE_2596_length_21611_cov_2.982057	35000	14	0.050061
(18,26)(11057,19345)(10000,60000)	NODE_2597_length_21610_cov_3.716099	35000	10	0.147096
(19,41)(11202,20551)(10000,60000)	NODE_2598_length_21609_cov_3.502417	35000	24	0.183215
(53,74)(13033,20438)(10000,60000)	NODE_2599_length_21604_cov_3.766147	35000	23	0.112136
(26,257)(11357,39704)(10000,60000)	NODE_259_length_39722_cov_3.510991	35000	233	0.073396
(9,110)(10261,50638)(10000,60000)	NODE_25_length_62424_cov_3.351657	35000	103	0.125792
(20,67)(14351,21079)(10000,60000)	NODE_2600_length_21603_cov_3.160668	35000	49	0.191633
(2,6)(10141,13124)(10000,60000)	NODE_2601_length_21599_cov_3.684791	35000	6	0.139045
(2,26)(12371,21381)(10000,60000)	NODE_2602_length_21597_cov_3.669830	35000	26	0.114278
(14,18)(15614,20744)(10000,60000)	NODE_2603_length_21591_cov_3.612926	35000	6	0.495934
(9,24)(11194,11750)(10000,60000)	NODE_2604_length_21586_cov_3.454926	35000	17	0.281713
(2,9)(12810,15045)(10000,60000)	NODE_2605_length_21585_cov_3.321279	35000	9	0.100383
(9,14)(10870,20339)(10000,60000)	NODE_2606_length_21584_cov_3.841098	35000	7	0.433960
(5,12)(17142,17184)(10000,60000)	NODE_2607_length_21578_cov_3.470879	35000	9	0.065268
(1,246)(12877,20957)(10000,60000)	NODE_2608_length_21566_cov_3.273583	35000	247	0.051549
(15,25)(10123,19559)(10000,60000)	NODE_2609_length_21564_cov_3.183089	35000	12	0.256666
(2,180)(12056,39125)(10000,60000)	NODE_260_length_39678_cov_3.624220	35000	180	0.084825
(8,16)(11091,21150)(10000,60000)	NODE_2610_length_21561_cov_2.993290	35000	10	0.346968
(10,180)(10472,20877)(10000,60000)	NODE_2611_length_21557_cov_3.282133	35000	172	0.064000
(28,52)(10646,11009)(10000,60000)	NODE_2612_length_21551_cov_3.788784	35000	26	0.043134
(13,96)(20939,21403)(10000,60000)	NODE_2613_length_21549_cov_3.472354	35000	85	0.036000
(21,21)(12776,12776)(10000,60000)	NODE_2615_length_21528_cov_3.567035	35000	2	0.015504
(43,47)(10069,16764)(10000,60000)	NODE_2616_length_21523_cov_3.416402	35000	6	0.052835
(7,10)(15344,16942)(10000,60000)	NODE_2617_length_21519_cov_3.114239	35000	5	0.130962
(4,26)(18677,21509)(10000,60000)	NODE_2618_length_21515_cov_2.944294	35000	24	0.094685
(3,3)(16101,16101)(10000,60000)	NODE_2619_length_21513_cov_3.551322	35000	2	0.174878
(14,62)(19978,39232)(10000,60000)	NODE_261_length_39676_cov_3.651136	35000	50	0.188504
(6,6)(20651,20651)(10000,60000)	NODE_2620_length_21510_cov_3.510112	35000	2	0.010107
(8,36)(12302,12696)(10000,60000)	NODE_2621_length_21508_cov_3.533140	35000	30	0.054834
(19,27)(10958,20929)(10000,60000)	NODE_2622_length_21508_cov_3.421178	35000	10	0.040441
(10,69)(13456,21268)(10000,60000)	NODE_2623_length_21507_cov_3.711837	35000	61	0.050643
(188,248)(10074,20964)(10000,60000)	NODE_2624_length_21506_cov_3.062877	35000	62	0.107346
(202,282)(10174,19570)(10000,60000)	NODE_2625_length_21502_cov_2.959772	35000	82	0.061559
(61,61)(13458,13458)(10000,60000)	NODE_2626_length_21500_cov_3.651932	35000	2	0.019026
(4,6)(13880,14618)(10000,60000)	NODE_2627_length_21499_cov_3.287850	35000	4	0.154134
(8,14)(13503,19141)(10000,60000)	NODE_2629_length_21484_cov_3.397849	35000	8	0.325398
(4,19)(11119,37621)(10000,60000)	NODE_262_length_39671_cov_3.649171	35000	17	0.141001
(3,3)(13282,13282)(10000,60000)	NODE_2630_length_21482_cov_3.157508	35000	2	0.008303
(5,8)(14775,18835)(10000,60000)	NODE_2633_length_21476_cov_3.100341	35000	5	0.518848
(6,660)(12260,21276)(10000,60000)	NODE_2634_length_21475_cov_4.622380	35000	656	0.072335
(112,547)(14918,21008)(10000,60000)	NODE_2635_length_21470_cov_3.424922	35000	437	0.064760
(6,10)(12526,20407)(10000,60000)	NODE_2636_length_21469_cov_3.567993	35000	6	0.033170
(2,21)(10125,21464)(10000,60000)	NODE_2637_length_21467_cov_3.488253	35000	21	0.046316
(5,137)(14324,19210)(10000,60000)	NODE_2638_length_21466_cov_3.584031	35000	134	0.134638
(55,90)(15271,19624)(10000,60000)	NODE_2639_length_21464_cov_3.432062	35000	37	0.098566
(20,164)(14453,38762)(10000,60000)	NODE_263_length_39644_cov_3.491642	35000	146	0.096223
(5,5)(20645,20645)(10000,60000)	NODE_2640_length_21463_cov_3.642295	35000	2	0.246806
(1,26)(17345,20753)(10000,60000)	NODE_2641_length_21460_cov_3.257291	35000	27	0.057827
(5,8)(15269,20207)(10000,60000)	NODE_2642_length_21459_cov_2.958380	35000	5	0.135518
(4,6)(18160,18170)(10000,60000)	NODE_2644_length_21456_cov_3.458210	35000	4	0.296651
(1,4)(11905,11937)(10000,60000)	NODE_2645_length_21452_cov_3.784433	35000	5	0.448488
(101,104)(14256,19209)(10000,60000)	NODE_2646_length_21451_cov_3.523651	35000	5	0.144680
(9,22)(10387,20226)(10000,60000)	NODE_2647_length_21450_cov_3.406773	35000	15	0.146617
(21,41)(10479,21020)(10000,60000)	NODE_2648_length_21447_cov_4.105677	35000	22	0.300115
(17,41)(10085,19354)(10000,60000)	NODE_2649_length_21447_cov_3.563659	35000	26	0.087145
(102,133)(11403,38377)(10000,60000)	NODE_264_length_39637_cov_3.850524	35000	33	0.187809
(1,1)(20811,20811)(10000,60000)	NODE_2650_length_21447_cov_3.301105	35000	2	0.013127
(56,174)(11312,12271)(10000,60000)	NODE_2651_length_21446_cov_3.361831	35000	120	0.056369
(4,8)(14645,21242)(10000,60000)	NODE_2652_length_21444_cov_4.025767	35000	6	0.078094
(6,30)(11073,20324)(10000,60000)	NODE_2653_length_21444_cov_3.391614	35000	26	0.267875
(3,28)(10262,21008)(10000,60000)	NODE_2655_length_21442_cov_3.477393	35000	27	0.269388
(15,28)(12175,18330)(10000,60000)	NODE_2657_length_21441_cov_3.383094	35000	15	0.063631
(15,32)(12759,17282)(10000,60000)	NODE_2658_length_21440_cov_3.790966	35000	19	0.059091
(10,75)(13972,21069)(10000,60000)	NODE_2659_length_21438_cov_4.253901	35000	67	0.038909
(9,70)(12919,37446)(10000,60000)	NODE_265_length_39618_cov_3.738101	35000	63	0.225400
(94,164)(11729,18719)(10000,60000)	NODE_2660_length_21438_cov_3.339754	35000	72	0.037316
(3,4)(10682,13659)(10000,60000)	NODE_2661_length_21436_cov_3.410648	35000	3	0.064144
(9,19)(12574,17806)(10000,60000)	NODE_2662_length_21435_cov_3.532387	35000	12	0.067341
(93,174)(19367,21345)(10000,60000)	NODE_2663_length_21431_cov_3.382524	35000	83	0.038621
(32,37)(11416,14680)(10000,60000)	NODE_2664_length_21428_cov_3.523888	35000	7	0.378897
(23,34)(10523,21415)(10000,60000)	NODE_2665_length_21424_cov_3.353482	35000	13	0.067085
(4,72)(12634,20180)(10000,60000)	NODE_2666_length_21422_cov_3.841392	35000	70	0.067951
(8,18)(10900,19641)(10000,60000)	NODE_2667_length_21422_cov_3.403039	35000	12	0.172883
(1,44)(14253,21135)(10000,60000)	NODE_2668_length_21420_cov_3.271094	35000	45	0.032035
(6,12)(15559,15732)(10000,60000)	NODE_2670_length_21411_cov_3.925629	35000	8	0.344967
(31,94)(16254,17176)(10000,60000)	NODE_2671_length_21406_cov_3.949594	35000	65	0.061567
(6,89)(13477,21351)(10000,60000)	NODE_2672_length_21406_cov_3.854039	35000	85	0.085417
(26,26)(20152,20152)(10000,60000)	NODE_2674_length_21403_cov_3.332473	35000	2	0.179498
(1,52)(12530,21088)(10000,60000)	NODE_2676_length_21399_cov_3.429765	35000	53	0.176700
(36,86)(14200,19874)(10000,60000)	NODE_2677_length_21398_cov_3.389643	35000	52	0.192292
(14,16)(21356,21362)(10000,60000)	NODE_2678_length_21394_cov_3.639164	35000	4	0.089462
(11,38)(11796,21337)(10000,60000)	NODE_2679_length_21393_cov_3.180332	35000	29	0.088660
(6,67)(10787,36428)(10000,60000)	NODE_267_length_39608_cov_3.824141	35000	63	0.091815
(56,85)(11438,19642)(10000,60000)	NODE_2680_length_21390_cov_3.404678	35000	31	0.062003
(2,5)(20195,20210)(20000,70000)	NODE_2681_length_21390_cov_3.331032	45000	5	0.178665
(5,7)(14489,21352)(10000,60000)	NODE_2682_length_21382_cov_3.358173	35000	4	0.503769
(15,17)(11807,19951)(10000,60000)	NODE_2683_length_21380_cov_3.639303	35000	4	0.083425
(3,3)(14418,14418)(10000,60000)	NODE_2684_length_21380_cov_3.002397	35000	2	0.012520
(1,6)(10723,20340)(10000,60000)	NODE_2685_length_21367_cov_3.683280	35000	7	0.271327
(45,50)(14934,15009)(10000,60000)	NODE_2687_length_21361_cov_3.530383	35000	7	0.054642
(13,989)(11656,21208)(10000,60000)	NODE_2689_length_21357_cov_7.468059	35000	978	0.077389
(8,14)(26528,38970)(10000,60000)	NODE_268_length_39561_cov_3.741929	35000	8	0.046138
(21,34)(10658,20965)(10000,60000)	NODE_2690_length_21355_cov_3.665694	35000	15	0.224390
(7,21)(10006,16981)(10000,60000)	NODE_2691_length_21355_cov_3.659296	35000	16	0.146411
(64,122)(12242,18859)(10000,60000)	NODE_2692_length_21355_cov_3.010915	35000	60	0.098201
(24,26)(13413,16811)(10000,60000)	NODE_2693_length_21354_cov_3.544248	35000	4	0.072902
(1,28)(14702,17208)(10000,60000)	NODE_2694_length_21353_cov_3.795050	35000	29	0.056087
(158,248)(11798,16340)(10000,60000)	NODE_2695_length_21341_cov_3.617786	35000	92	0.042013
(36,44)(11348,20481)(10000,60000)	NODE_2697_length_21335_cov_3.672678	35000	10	0.218926
(52,52)(19498,19498)(10000,60000)	NODE_2698_length_21334_cov_3.613610	35000	2	0.099126
(90,219)(12950,20587)(10000,60000)	NODE_2699_length_21327_cov_3.182966	35000	131	0.093683
(150,163)(15246,33951)(10000,60000)	NODE_269_length_39550_cov_3.466173	35000	15	0.258707
(1,241)(21485,58902)(20000,70000)	NODE_26_length_62198_cov_3.948244	45000	242	0.080515
(6,7)(17626,19065)(10000,60000)	NODE_2701_length_21320_cov_3.675604	35000	3	0.022414
(1,11)(10084,19156)(10000,60000)	NODE_2702_length_21318_cov_3.777039	35000	12	0.408310
(7,8)(16838,16946)(10000,60000)	NODE_2703_length_21318_cov_3.749470	35000	3	0.188369
(4,18)(10707,16839)(10000,60000)	NODE_2704_length_21318_cov_3.589142	35000	16	0.052508
(29,70)(20843,21285)(20000,70000)	NODE_2705_length_21310_cov_3.377776	45000	43	0.048650
(11,59)(10448,19405)(10000,60000)	NODE_2706_length_21309_cov_3.354220	35000	50	0.167476
(12,49)(10006,20716)(10000,60000)	NODE_2707_length_21304_cov_3.299599	35000	39	0.142520
(3,3)(11936,11936)(10000,60000)	NODE_2709_length_21291_cov_3.337533	35000	2	0.080706
(3,14)(11206,37850)(10000,60000)	NODE_270_length_39529_cov_3.808598	35000	13	0.483650
(23,153)(13948,18594)(10000,60000)	NODE_2710_length_21289_cov_3.121520	35000	132	0.095248
(11,65)(10166,20840)(10000,60000)	NODE_2711_length_21288_cov_3.824673	35000	56	0.179090
(10,11)(17192,17205)(10000,60000)	NODE_2712_length_21285_cov_3.676862	35000	3	0.572833
(4,5)(13000,13017)(10000,60000)	NODE_2713_length_21278_cov_3.247887	35000	3	0.023688
(22,28)(10494,20261)(10000,60000)	NODE_2714_length_21270_cov_3.729205	35000	8	0.312238
(5,10)(10013,21139)(10000,60000)	NODE_2715_length_21270_cov_3.324784	35000	7	0.185462
(37,42)(17234,20866)(10000,60000)	NODE_2716_length_21267_cov_3.430745	35000	7	0.287706
(4,16)(16085,16607)(10000,60000)	NODE_2718_length_21261_cov_3.357622	35000	14	0.208192
(11,51)(11184,37619)(10000,60000)	NODE_271_length_39475_cov_3.692782	35000	42	0.223539
(29,32)(10644,18980)(10000,60000)	NODE_2720_length_21259_cov_3.455718	35000	5	0.555214
(2,2)(21022,21022)(10000,60000)	NODE_2721_length_21255_cov_4.554925	35000	2	0.028160
(21,70)(12955,20054)(10000,60000)	NODE_2722_length_21254_cov_3.664713	35000	51	0.087447
(26,37)(10022,21131)(10000,60000)	NODE_2723_length_21252_cov_4.020895	35000	13	0.448466
(2,18)(12868,19301)(10000,60000)	NODE_2724_length_21244_cov_3.718704	35000	18	0.188545
(2,5)(13024,13097)(10000,60000)	NODE_2725_length_21240_cov_3.337874	35000	5	0.044819
(71,111)(13972,20142)(10000,60000)	NODE_2727_length_21234_cov_3.758883	35000	42	0.083578
(12,31)(10802,18710)(10000,60000)	NODE_2728_length_21230_cov_3.692726	35000	21	0.409002
(5,40)(24751,38059)(20000,70000)	NODE_272_length_39470_cov_3.597318	45000	37	0.050832
(66,75)(16168,20685)(10000,60000)	NODE_2730_length_21228_cov_3.308202	35000	11	0.071602
(4,13)(11706,18661)(10000,60000)	NODE_2731_length_21228_cov_3.091533	35000	11	0.069873
(29,33)(11853,16678)(10000,60000)	NODE_2733_length_21227_cov_3.523381	35000	6	0.121380
(7,9)(12115,13633)(10000,60000)	NODE_2734_length_21226_cov_3.877361	35000	4	0.462635
(2,9)(11406,18771)(10000,60000)	NODE_2735_length_21226_cov_3.566006	35000	9	0.074434
(12,29)(17458,21185)(10000,60000)	NODE_2736_length_21221_cov_3.691270	35000	19	0.128403
(93,126)(10513,20121)(10000,60000)	NODE_2737_length_21221_cov_3.258688	35000	35	0.116035
(10,30)(11825,20771)(10000,60000)	NODE_2738_length_21218_cov_3.693451	35000	22	0.124797
(7,33)(14404,20862)(10000,60000)	NODE_2739_length_21215_cov_3.774579	35000	28	0.206326
(97,111)(17783,36716)(10000,60000)	NODE_273_length_39434_cov_3.481912	35000	16	0.136823
(22,27)(11514,18122)(10000,60000)	NODE_2740_length_21214_cov_3.480038	35000	7	0.470077
(6,70)(11462,19745)(10000,60000)	NODE_2741_length_21210_cov_3.740799	35000	66	0.201127
(7,11)(11055,11654)(10000,60000)	NODE_2743_length_21206_cov_2.881982	35000	6	0.105744
(16,22)(14284,20200)(10000,60000)	NODE_2744_length_21198_cov_3.776198	35000	8	0.156992
(6,16)(10411,15808)(10000,60000)	NODE_2745_length_21193_cov_3.823410	35000	12	0.367764
(2,15)(11792,20058)(10000,60000)	NODE_2746_length_21193_cov_3.746421	35000	15	0.125604
(30,32)(10681,10717)(10000,60000)	NODE_2747_length_21191_cov_3.455291	35000	4	0.027550
(17,94)(15835,20487)(10000,60000)	NODE_2748_length_21179_cov_3.186575	35000	79	0.032670
(1,10)(10767,18198)(10000,60000)	NODE_2749_length_21177_cov_3.698358	35000	11	0.135857
(10,276)(13020,38827)(10000,60000)	NODE_274_length_39377_cov_3.600362	35000	268	0.069039
(1,27)(10380,19323)(10000,60000)	NODE_2750_length_21170_cov_3.317973	35000	28	0.045296
(8,30)(11218,19015)(10000,60000)	NODE_2752_length_21158_cov_3.666176	35000	24	0.047047
(29,39)(13322,14660)(10000,60000)	NODE_2753_length_21155_cov_3.539609	35000	12	0.369713
(19,32)(10966,18754)(10000,60000)	NODE_2754_length_21154_cov_3.674614	35000	15	0.429776
(23,47)(10454,18672)(10000,60000)	NODE_2755_length_21153_cov_3.567873	35000	26	0.233153
(4,28)(10056,20228)(10000,60000)	NODE_2756_length_21152_cov_3.718757	35000	26	0.231488
(31,103)(17381,19794)(10000,60000)	NODE_2757_length_21147_cov_3.662011	35000	74	0.085657
(54,59)(10354,15541)(10000,60000)	NODE_2758_length_21134_cov_3.186213	35000	7	0.028258
(22,270)(11894,19825)(10000,60000)	NODE_2759_length_21132_cov_3.062949	35000	250	0.060379
(56,70)(12139,32594)(10000,60000)	NODE_275_length_39358_cov_3.313890	35000	16	0.340961
(17,31)(10131,18299)(10000,60000)	NODE_2760_length_21131_cov_3.413655	35000	16	0.095859
(5,14)(12658,18923)(10000,60000)	NODE_2761_length_21130_cov_3.474585	35000	11	0.380771
(3,118)(11993,20080)(10000,60000)	NODE_2764_length_21121_cov_3.360955	35000	117	0.039593
(271,522)(10449,20496)(10000,60000)	NODE_2765_length_21120_cov_4.716807	35000	253	0.106146
(58,154)(14634,21004)(10000,60000)	NODE_2767_length_21120_cov_3.484468	35000	98	0.087931
(26,35)(12161,14527)(10000,60000)	NODE_2768_length_21119_cov_3.477117	35000	11	0.189033
(2,14)(13047,21113)(10000,60000)	NODE_2769_length_21119_cov_3.291199	35000	14	0.300921
(1,50)(22494,34176)(20000,70000)	NODE_276_length_39313_cov_3.937930	45000	51	0.073158
(5,17)(10228,17658)(10000,60000)	NODE_2770_length_21115_cov_3.461696	35000	14	0.424653
(12,25)(16205,20738)(10000,60000)	NODE_2771_length_21109_cov_3.538839	35000	15	0.121344
(46,175)(14576,19025)(10000,60000)	NODE_2772_length_21108_cov_3.152839	35000	131	0.076962
(17,18)(11508,11553)(10000,60000)	NODE_2773_length_21105_cov_3.624298	35000	3	0.151993
(108,126)(10555,15407)(10000,60000)	NODE_2775_length_21102_cov_3.442270	35000	20	0.123712
(1,9)(11500,20934)(10000,60000)	NODE_2777_length_21098_cov_3.748702	35000	10	0.467485
(29,33)(14843,16799)(10000,60000)	NODE_2778_length_21096_cov_3.465162	35000	6	0.126446
(46,62)(14594,18443)(10000,60000)	NODE_2779_length_21096_cov_3.446016	35000	18	0.120043
(78,126)(23490,34973)(10000,60000)	NODE_277_length_39290_cov_4.725957	35000	50	0.226474
(7,17)(12870,20341)(10000,60000)	NODE_2780_length_21093_cov_3.400591	35000	12	0.241474
(4,9)(10448,13563)(10000,60000)	NODE_2782_length_21086_cov_3.353076	35000	7	0.038232
(16,29)(18526,20490)(10000,60000)	NODE_2783_length_21084_cov_3.768215	35000	15	0.197819
(84,129)(11776,19572)(10000,60000)	NODE_2784_length_21082_cov_3.164752	35000	47	0.085975
(1,3)(10201,20249)(10000,60000)	NODE_2787_length_21070_cov_3.862334	35000	4	0.097647
(11,14)(14346,14424)(10000,60000)	NODE_2788_length_21070_cov_3.474846	35000	5	0.014597
(21,29)(14275,21064)(10000,60000)	NODE_2789_length_21069_cov_3.792608	35000	10	0.145335
(7,70)(14560,37663)(10000,60000)	NODE_278_length_39288_cov_3.988823	35000	65	0.138917
(29,39)(11590,17852)(10000,60000)	NODE_2790_length_21068_cov_2.999714	35000	12	0.168196
(26,46)(12802,16114)(10000,60000)	NODE_2791_length_21065_cov_3.155394	35000	22	0.156440
(19,80)(11980,20979)(10000,60000)	NODE_2792_length_21060_cov_3.203521	35000	63	0.063702
(5,6)(18486,19590)(10000,60000)	NODE_2793_length_21055_cov_3.545333	35000	3	0.603499
(1,24)(10809,20185)(10000,60000)	NODE_2794_length_21040_cov_3.512105	35000	25	0.071554
(3,8)(10031,13577)(10000,60000)	NODE_2795_length_21037_cov_3.197249	35000	7	0.109934
(25,44)(14735,20869)(10000,60000)	NODE_2796_length_21033_cov_3.706172	35000	21	0.234325
(18,118)(10776,19386)(10000,60000)	NODE_2797_length_21033_cov_3.294449	35000	102	0.060666
(6,17)(10992,14485)(10000,60000)	NODE_2798_length_21031_cov_3.849369	35000	13	0.088040
(1,11)(11091,19758)(10000,60000)	NODE_2799_length_21031_cov_3.571852	35000	12	0.391894
(10,141)(13015,37049)(10000,60000)	NODE_279_length_39279_cov_3.387928	35000	133	0.072912
(6,53)(13337,59204)(10000,60000)	NODE_27_length_61975_cov_3.526909	35000	49	0.167786
(8,17)(11401,18884)(10000,60000)	NODE_2800_length_21023_cov_3.110925	35000	11	0.124071
(9,13)(13145,20183)(10000,60000)	NODE_2801_length_21019_cov_3.634895	35000	6	0.520809
(13,13)(19130,19130)(10000,60000)	NODE_2802_length_21019_cov_3.467973	35000	2	0.170443
